movieid,actorid,actor_movie_rank
6447,3316518,2
6447,3562429,3
6447,812187,4
6448,1579803,1
6448,1685986,2
6448,3882349,3
6448,2032599,4
6449,110606,1
6449,906691,2
6449,559958,3
6449,476832,4
6453,3161739,1
6453,319124,2
6453,992830,3
6453,148880,4
6454,1482821,1
6454,276180,2
6454,1682048,3
6454,458558,4
6455,133985,1
6455,3042390,2
6455,3533630,3
6455,1992736,4
6456,1795681,1
6456,938435,2
6456,831209,3
6456,3517312,4
6467,1441857,1
6467,3480810,2
6467,2418073,3
6467,2936398,4
6468,328817,1
6468,300880,2
6468,3814750,3
6468,2966955,4
6471,2423136,1
6471,875825,2
6471,277808,3
6471,1835863,4
6473,46098,1
6473,1366762,2
6473,320804,3
6473,1468565,4
6475,208963,1
6475,2060313,2
6475,3061927,3
6475,2276255,4
6476,17838,1
6476,337105,2
6476,116566,3
6476,2375142,4
6482,2827790,1
6482,3299546,2
6482,935145,3
6482,856128,4
6484,1072668,1
6484,692749,2
6484,3626132,3
6484,1348041,4
6488,421021,1
6488,3524073,2
6488,2811129,3
6488,3042647,4
6490,687427,1
6490,86381,2
6490,2830385,3
6490,629063,4
6500,159266,1
6500,2757015,2
6500,2997884,3
6500,3721144,4
6501,2423030,1
6501,2423885,2
6501,2423569,3
6501,804314,4
6503,1208483,1
6503,3841185,2
6503,3556171,3
6503,1795710,4
6504,1202107,1
6504,663632,1
6504,3191376,3
6504,1924540,4
6506,631042,1
6506,470697,2
6506,2657985,3
6506,782247,4
6508,3444948,1
6508,2934777,2
6508,3707212,3
6508,686034,4
6509,55627,1
6509,1234734,2
6509,1042512,3
6509,361112,4
6512,1061413,1
6512,3408301,2
6512,3639128,3
6512,3648708,4
6513,1606367,1
6513,2896214,2
6513,3066073,3
6513,523435,4
6514,1849104,1
6514,2057296,2
6514,3920066,3
6514,1071603,4
6518,1837965,1
6518,1366171,2
6518,3209863,3
6518,3162727,4
6527,328662,1
6527,2961239,2
6527,2833351,3
6527,256094,4
6528,3087262,1
6528,86381,2
6528,482084,3
6528,2545607,4
6534,631042,1
6534,1811872,2
6534,442887,3
6534,3383945,4
6535,3520614,1
6535,2897234,2
6535,310910,3
6535,3796729,4
6538,892281,1
6538,1543857,2
6538,1837079,3
6538,3885732,4
6539,1837079,1
6539,3100734,2
6539,3033153,3
6539,892281,4
6540,312994,1
6540,1975777,2
6540,494513,3
6540,2495559,4
6541,637425,1
6541,631042,2
6541,2033643,3
6541,2209888,4
6545,18582,1
6545,1026248,2
6545,3197057,3
6545,3022025,4
6548,116733,1
6548,2423136,2
6548,2754091,3
6548,882566,4
6550,45393,1
6553,2055016,1
6553,2780867,2
6553,961205,3
6553,2445323,4
6554,1276669,1
6554,1700820,2
6554,1811872,3
6554,3462527,4
6556,818688,1
6558,2098133,1
6558,992461,2
6558,2247687,3
6558,403348,4
6561,1622767,1
6561,2585217,2
6561,1205361,3
6561,2707001,4
6565,2545220,1
6565,2109781,2
6565,318957,3
6565,1934177,4
6568,2306218,1
6568,2177823,2
6568,1884252,3
6568,1774983,4
6569,3578708,1
6569,3144927,2
6569,2712756,3
6569,3232360,4
6570,1040849,1
6570,129112,2
6570,188832,3
6570,695097,4
6571,1022388,1
6571,1343842,2
6571,1541281,3
6571,168368,4
6572,2340707,1
6572,839717,1
6572,1043631,2
6572,3520350,3
6572,1484032,3
6572,1583008,4
6572,1918533,4
6574,3235344,1
6574,2433636,2
6574,184520,3
6574,3229303,4
6576,25344,1
6576,1253701,2
6576,6931,3
6576,3599993,4
6581,1949792,1
6581,952885,2
6581,1097117,3
6581,1003232,4
6581,1703042,4
6586,3374066,1
6586,3930738,2
6586,2737498,3
6586,1829598,4
6588,353658,1
6588,2941426,2
6588,2299569,3
6588,2726408,4
6593,3545656,1
6593,2782075,2
6593,785368,3
6593,2034524,4
6594,870451,1
6594,493309,2
6594,3677593,3
6594,2499593,4
6596,2209630,1
6596,3244934,2
6596,548436,3
6596,3870396,4
6597,328662,1
6597,1940383,2
6597,3299593,3
6597,50925,4
6598,133985,1
6598,3076964,2
6598,565786,3
6598,1969932,4
6599,281628,1
6599,3168573,2
6599,2889043,3
6599,2936168,4
6600,3156906,1
6600,1611742,2
6600,3790690,3
6600,1546070,4
6613,1685521,1
6613,3487870,2
6613,3174808,3
6613,991239,4
6614,747171,1
6614,815952,2
6614,815989,3
6614,815976,4
6616,1684586,1
6616,1152461,2
6616,1785037,3
6616,1273793,4
6619,1240418,1
6619,3322265,2
6619,245880,3
6619,2524020,4
6620,2746940,1
6620,38648,2
6620,1801834,3
6620,453090,4
6621,3769920,1
6621,1463258,2
6621,480859,3
6621,3370335,4
6623,393735,1
6623,3061712,2
6623,1640610,3
6623,1493526,4
6632,1993903,1
6632,333592,2
6632,1853501,3
6632,1845630,4
6633,3124154,1
6633,358175,2
6633,3223569,3
6633,1344864,4
6635,2035754,1
6635,3529883,2
6635,607840,3
6635,3775608,4
6639,46098,1
6639,208963,2
6639,2193456,3
6639,86383,4
6640,1853425,1
6640,3767161,2
6640,602906,3
6640,3283242,4
6642,329797,1
6642,631042,2
6642,1715194,3
6642,3692092,4
6643,2650305,1
6643,2167403,2
6643,2090294,3
6643,282203,4
6644,338245,1
6644,529701,2
6644,3168943,3
6644,3348665,4
6645,3533331,1
6645,3354787,2
6645,3355152,3
6645,3957750,4
6649,2302488,1
6649,661196,2
6649,3517354,3
6649,986265,4
6651,1212967,1
6651,1323065,2
6651,436541,3
6651,3759670,4
6652,2197978,1
6652,2639982,2
6652,2926038,3
6652,713369,4
6654,3251912,1
6654,3492350,2
6654,2898440,3
6654,255334,4
6657,713207,1
6657,1562843,2
6657,719255,3
6657,2816065,4
6658,1199766,1
6658,3603385,2
6658,2160836,3
6658,3885819,4
6659,3558986,1
6659,3556290,2
6659,2167403,3
6659,3892489,4
6663,2498223,1
6663,3736308,2
6663,3069722,3
6663,631466,4
6664,2649777,1
6664,136734,2
6664,1257629,3
6664,1419423,4
6665,1182823,1
6665,3723195,2
6665,3707007,3
6665,219780,4
6666,2309938,1
6666,1272415,2
6666,2461633,3
6666,2875940,4
6668,2728498,1
6668,34717,2
6668,238771,3
6668,1245131,4
6671,1769128,1
6671,2404519,2
6671,1133699,3
6671,1179836,4
6674,1165296,1
6674,1912518,2
6674,2246192,3
6674,1868288,4
6675,1040887,1
6675,1129540,2
6675,2701537,3
6675,1325336,4
6676,1001713,1
6676,1888584,2
6676,2424309,3
6676,132013,4
6677,2843998,1
6677,1885565,2
6677,783171,3
6677,3837276,4
6679,2961293,1
6679,1232966,2
6679,887842,3
6679,215404,4
6683,881031,1
6683,3120951,2
6683,3819944,3
6683,369979,4
6684,1121265,1
6684,3058426,2
6684,2369607,3
6684,1076070,4
6685,29276,1
6685,107692,2
6685,2642640,3
6685,2654102,4
6686,166843,1
6686,2657985,2
6686,1167048,3
6686,1197903,4
6687,122828,1
6687,2896899,2
6687,2963551,3
6687,368311,4
6689,738297,1
6689,1462999,2
6689,2829827,3
6689,102623,4
6691,1208483,1
6691,3360805,2
6691,2164669,3
6691,3406597,4
6692,2802968,1
6692,3470798,2
6692,2603756,3
6692,3360856,4
6693,3258072,1
6693,2144543,2
6693,1079652,3
6693,3919165,4
6697,315811,1
6697,637425,2
6697,3843170,3
6697,2506728,4
6698,637425,1
6698,2723392,2
6698,961205,3
6698,2905977,4
6699,3619702,1
6699,192027,2
6699,63512,3
6699,3262315,4
6703,637425,1
6703,1905837,2
6703,2575990,3
6703,3174808,4
6704,837734,1
6704,3544742,2
6704,3548258,2
6704,84623,3
6704,1448530,4
6705,2108036,1
6705,3650127,2
6705,2334786,3
6705,3011353,4
6709,3537522,1
6709,3133849,2
6709,1313036,3
6709,3628502,4
6716,3782351,1
6716,733399,2
6716,1940080,3
6716,3035555,4
6719,2818441,1
6719,1730166,2
6719,3026873,3
6719,185330,4
6720,2339397,1
6720,1698048,2
6720,3413531,3
6720,3757998,4
6721,737113,1
6721,2657985,2
6721,913347,2
6721,2229885,3
6721,2958842,4
6726,2899572,1
6726,259416,2
6726,3506075,3
6726,257502,4
6730,1342347,1
6730,2223897,2
6730,2454190,3
6730,3811053,4
6733,1395789,1
6733,2911754,2
6734,1698048,1
6734,1015702,2
6734,3375959,3
6734,3597434,4
6736,1605054,1
6736,2050044,2
6736,3914235,3
6736,2506461,4
6738,718017,1
6738,2928476,2
6738,1580415,3
6738,1626017,4
6739,1444419,1
6739,3920321,2
6739,2841950,3
6739,1639373,4
6741,221795,1
6741,2481971,2
6741,740353,3
6741,2196612,4
6745,328817,1
6745,3279549,2
6745,1042360,3
6745,2460362,4
6750,3204759,2
6750,3944381,3
6750,27289,4
6750,2450863,4
6752,218275,1
6752,1749963,2
6752,1738527,3
6752,2176086,4
6757,2694346,1
6757,2951995,2
6757,1190192,3
6757,1437011,4
6759,1771377,1
6759,1929540,2
6759,116733,3
6759,720541,4
6762,431226,1
6762,3951524,2
6762,1982158,3
6762,377600,4
6763,3813562,1
6763,3295205,2
6763,2965672,3
6763,3061712,4
6764,1347240,1
6764,3297155,2
6764,340813,3
6764,885156,4
6766,1812744,1
6766,1321925,2
6766,1929800,3
6766,1459806,4
6768,498837,1
6768,906691,2
6768,1001713,3
6768,3898471,4
6770,3106118,1
6770,1374719,2
6770,1811385,3
6770,3550504,4
6773,2679452,1
6773,1502846,2
6773,992830,3
6773,2972754,4
6774,3274062,1
6774,3650577,2
6774,1674651,3
6774,3461540,4
6775,3161739,1
6775,1720534,2
6775,3559267,3
6775,1928516,4
6776,848349,1
6776,938435,2
6776,3927245,3
6776,3394758,4
6777,2591040,1
6777,3371828,2
6777,2919588,3
6777,2090271,4
6778,1795681,1
6778,2213991,2
6778,1866547,3
6778,1579803,4
6785,2173885,1
6785,1813978,2
6785,2537876,3
6785,3949854,4
6788,3132694,1
6788,1593445,2
6788,911048,3
6788,1757624,4
6789,2088550,1
6789,566748,2
6789,3192882,3
6789,2434724,4
6794,674854,1
6794,2090503,2
6794,2059554,3
6794,619041,4
6800,99281,1
6800,3078210,2
6800,181922,3
6800,1028969,4
6802,3836381,1
6802,71563,2
6802,177552,3
6802,3026512,4
6811,1880037,1
6811,294390,2
6811,1001070,3
6811,1429344,4
6812,1880037,1
6812,294390,2
6812,3304019,3
6812,514803,4
6819,412301,1
6819,2026408,2
6819,3699512,3
6819,2846487,4
6829,1658441,1
6829,721115,2
6829,1390787,3
6829,719241,4
6831,1444419,1
6831,3190729,2
6831,3916025,3
6831,493307,4
6833,752528,1
6833,2913746,2
6833,1444419,3
6833,510906,4
6834,487944,1
6834,201791,2
6834,503249,3
6834,2496722,4
6835,2082073,1
6839,2665816,1
6839,608635,2
6839,630676,3
6839,1381531,4
6840,1771377,1
6840,3893631,2
6840,1042275,3
6840,3453440,4
6844,2284269,1
6844,476977,2
6844,1169727,3
6844,3026579,4
6846,2413133,1
6846,3485767,2
6846,319124,3
6846,451810,4
6849,2691699,1
6849,3032526,2
6849,3480094,3
6849,1825814,4
6850,2690156,1
6850,242211,2
6850,416672,3
6850,439615,4
6852,316793,1
6852,1879874,2
6852,2132082,3
6852,2491917,4
6853,1639373,1
6853,3375959,2
6853,760264,3
6853,611265,4
6854,1104568,1
6854,494082,2
6854,3395054,3
6854,3922657,4
6857,2309938,1
6857,3087282,2
6857,2524667,3
6857,2682033,4
6860,809646,1
6860,2642216,2
6860,3813562,3
6860,1931290,4
6862,3305491,1
6862,1620949,2
6862,760943,3
6862,818365,4
6864,2149503,1
6864,1049548,2
6864,1761161,3
6864,1939767,4
6865,1341315,1
6865,155254,2
6865,2735387,3
6865,3100897,4
6866,281291,1
6866,440743,2
6866,2495842,3
6866,3706102,4
6867,2196040,1
6867,3487002,2
6867,683054,3
6867,3540803,4
6873,1672659,1
6873,317163,2
6873,3370547,3
6873,2711556,4
6876,1040887,1
6876,1451607,2
6876,563783,3
6876,136152,4
6878,1914136,1
6878,1008198,2
6878,745330,3
6878,1269964,4
6879,3324109,1
6879,328662,2
6879,1770567,3
6879,32611,4
6880,3091118,1
6880,2951995,2
6880,329797,3
6880,2937064,4
6883,1269964,1
6883,451724,2
6883,3326418,3
6883,1060350,4
6884,1654035,1
6884,571873,2
6884,98791,3
6884,2417332,4
6885,3836531,1
6885,1121265,2
6885,3392769,3
6885,2209657,4
6886,1444419,1
6886,3076128,2
6886,2860989,3
6886,3068138,4
6887,2476829,1
6887,24491,2
6887,3321940,3
6887,433627,4
6888,2223796,1
6888,2562775,2
6888,837734,3
6888,2754993,4
6889,3841205,1
6889,2430010,2
6889,959400,3
6889,3727941,4
6890,1060304,1
6890,3648708,2
6890,875825,3
6890,1008198,4
6891,2055016,1
6891,3406560,2
6891,3597434,3
6891,3121208,4
6892,848753,1
6892,1687793,2
6892,1040849,3
6892,2794581,4
6896,1666874,1
6896,3670798,2
6896,2344519,3
6896,3911211,4
6899,180319,1
6899,3058426,2
6899,329797,3
6899,1366839,4
6901,2354209,1
6901,2607411,2
6901,493307,3
6901,1323887,4
6903,2177848,1
6903,1353365,2
6903,2678941,3
6903,2551075,4
6904,2149503,1
6904,1761219,2
6904,2126988,3
6904,2840639,4
6905,737113,1
6905,563783,2
6905,1129540,3
6905,2650662,4
6906,2476565,1
6906,1696486,2
6906,1150455,3
6906,1374659,4
6907,2435070,1
6907,3548324,2
6907,487944,3
6907,3413089,4
6914,1208483,1
6914,831209,2
6914,470697,3
6914,832213,4
6915,1611742,1
6915,861773,2
6915,655249,3
6915,2843998,4
6916,2767111,1
6916,1574710,2
6916,2112568,3
6916,1989604,4
6917,2700081,1
6917,959400,2
6917,128639,3
6917,2495559,4
6922,1749782,1
6922,3251912,2
6922,1579803,3
6922,3325762,4
6923,745634,1
6923,922985,2
6923,3843663,3
6923,1323663,4
6931,328662,1
6931,2867197,2
6931,506840,3
6931,755695,4
6934,1969932,1
6934,1355926,2
6934,2604027,3
6934,2266825,4
6935,1292135,1
6935,1929540,2
6935,1488898,3
6935,673308,4
6936,2859838,1
6936,1884264,2
6936,1969649,3
6936,3628194,4
6937,99281,1
6937,3628194,2
6937,2060077,3
6937,3462982,4
6939,3087282,1
6939,1426287,2
6939,2913358,3
6939,2419358,4
6940,2899572,1
6940,99281,2
6940,3628194,3
6940,2060077,4
6941,2581317,1
6941,1291093,2
6941,3485054,3
6941,3798602,4
6942,99281,1
6942,3628194,2
6942,1576740,3
6942,2710799,4
6945,1830431,1
6945,2899572,2
6945,3798602,3
6945,900790,4
6946,1957688,1
6946,483706,2
6946,3798602,3
6946,3604930,4
6947,1639139,1
6947,61850,2
6947,2915337,3
6947,563801,4
6948,2843450,1
6948,273400,2
6948,233547,3
6948,2952973,4
6949,1272415,1
6949,1409563,2
6949,3616232,3
6949,266000,4
6957,2433900,1
6957,430382,2
6957,2893519,3
6957,273070,4
6959,3828621,1
6959,2433900,2
6959,571613,3
6959,357197,4
6963,1502265,1
6963,2369607,2
6963,2675322,3
6963,851214,4
6964,3009250,1
6964,151701,2
6964,3250893,3
6964,2094497,4
6965,2843450,1
6965,734360,2
6965,273400,3
6965,3291348,4
6967,162759,1
6967,2837156,2
6967,273400,3
6967,3191230,4
6968,3902221,1
6968,862935,2
6968,1880561,3
6968,89493,4
6969,862935,1
6969,2846703,2
6969,2524667,3
6969,3385233,4
6971,46098,1
6971,3190729,2
6971,1932833,3
6971,1262798,4
6972,1031001,1
6972,2846703,2
6972,1874662,3
6972,1381961,4
6973,1023781,1
6973,3096627,2
6973,1293204,3
6973,3299674,4
6976,3327753,1
6976,265757,2
6976,3481847,3
6976,1057068,4
6978,1451694,1
6978,1451755,2
6978,1451761,3
6978,1451719,4
6979,2986974,1
6979,1426287,2
6979,151789,3
6979,3488963,4
6982,3190729,1
6982,3898952,2
6982,100917,3
6982,1189450,4
6983,839614,1
6987,3076128,1
6987,1023006,2
6987,782578,3
6987,90111,4
6988,745634,1
6988,3889812,2
6988,1032566,3
6988,936871,4
6989,110606,1
6989,925996,2
6989,1813146,3
6989,1583790,4
6991,110606,1
6991,166808,2
6991,180320,3
6991,2992482,4
6994,3076128,1
6994,393735,2
6994,1519538,3
6994,3620068,4
6998,1554302,1
6998,1024283,2
6998,1116094,3
6998,1543857,4
7000,581348,1
7000,824521,2
7000,2161067,3
7000,369013,4
7004,530828,1
7004,2595895,2
7004,1697467,3
7004,1010845,4
7006,1574596,1
7006,3061712,2
7006,1897490,3
7006,2417332,4
7008,2309938,1
7008,3087282,2
7008,3104890,3
7008,681168,4
7010,2444074,1
7010,2844280,2
7010,1008198,3
7010,2016406,4
7011,936871,1
7012,166808,1
7012,2049627,2
7012,2058183,3
7012,942804,4
7015,1456129,1
7015,390504,2
7015,1914136,3
7015,3689759,4
7017,2782846,1
7017,945924,2
7017,233519,3
7017,545239,4
7029,1122712,1
7029,3648414,2
7029,716253,3
7029,1022995,4
7034,1490600,1
7034,718017,2
7034,488684,3
7034,3253056,4
7035,343786,1
7035,308849,2
7035,2659579,3
7035,377397,4
7036,1654035,1
7036,3190729,2
7036,1892087,3
7036,3375959,4
7037,512455,1
7037,1198397,2
7037,3391413,3
7037,3709924,4
7038,719241,1
7038,3156906,2
7038,2467415,3
7038,3518335,4
7041,3619702,1
7041,2899766,2
7041,3764560,3
7041,3048027,4
7042,3411588,1
7042,3886372,2
7042,35198,3
7042,2642688,4
7045,2802968,1
7045,1197903,2
7045,651789,3
7045,2952083,4
7047,488391,1
7047,2842321,2
7047,1230261,3
7047,1648364,3
7048,1444419,1
7048,3120951,2
7048,3535130,3
7048,2444227,4
7049,1290791,1
7049,3202684,2
7049,3950799,3
7049,2613454,4
7050,17838,1
7050,639698,2
7050,3813562,3
7050,814977,4
7051,1061413,1
7051,2220076,2
7051,3122381,3
7051,3596422,4
7054,2798681,1
7054,2323843,2
7054,632852,3
7054,2827178,4
7056,3426508,1
7056,2016476,2
7056,1089680,3
7056,1809236,4
7057,877083,1
7057,61523,2
7057,1054927,3
7057,3520279,4
7060,2197978,1
7060,2595895,2
7060,1002089,3
7060,3396371,4
7061,1275176,1
7061,861346,2
7061,726718,3
7061,3647323,4
7062,96585,1
7062,172359,2
7062,455857,3
7062,1049512,4
7064,3014222,1
7064,974089,2
7064,3656246,3
7064,1623325,4
7066,2673558,1
7066,713208,2
7066,3384708,3
7066,3889012,4
7067,174686,1
7067,1988045,2
7067,3921632,3
7067,172854,4
7068,3274318,1
7068,3716490,2
7068,709101,3
7068,1451607,4
7071,3926960,1
7071,1888584,2
7071,282678,3
7071,3599776,4
7074,3052444,1
7074,837734,2
7074,3138885,3
7074,454314,4
7076,1102849,1
7076,1488898,2
7076,2892272,3
7076,1983965,4
7079,506042,1
7079,3827334,2
7079,1326538,3
7079,1838597,4
7081,3198558,1
7081,1662932,2
7081,3691682,3
7081,2864501,4
7086,225962,1
7086,2814750,2
7086,1837561,3
7086,3045581,4
7088,565494,1
7088,1167048,2
7088,917394,3
7088,1899354,4
7089,447786,1
7089,1614756,1
7089,2917087,2
7089,150482,2
7089,3524152,3
7089,1810387,3
7089,2015928,4
7089,2066491,4
7091,1928693,1
7091,1654035,2
7091,3678567,3
7091,3798892,4
7095,2309938,1
7095,2662703,2
7095,3836602,3
7095,483706,4
7097,734360,1
7097,2839655,2
7097,1465327,3
7097,2890403,4
7098,862935,1
7098,2817546,2
7098,497259,3
7098,485735,4
7099,862935,1
7099,3708265,2
7099,3350849,3
7099,3771819,4
7102,233547,1
7102,273070,2
7102,2621248,3
7102,3428637,4
7103,3314347,1
7103,233547,2
7103,497983,3
7103,1174163,4
7104,233547,1
7104,2621248,2
7104,185330,3
7104,3427296,4
7106,1863519,1
7106,3708265,2
7106,3314347,3
7106,233547,4
7108,3942910,1
7108,2474496,2
7108,3065909,3
7108,998318,4
7110,1679819,1
7110,2710045,2
7110,16486,3
7110,2990786,4
7112,2055016,1
7112,709706,2
7112,709708,3
7112,2946166,4
7115,2642216,1
7115,322458,2
7115,1808442,3
7115,2560180,4
7116,498837,1
7116,3369079,2
7116,1398215,3
7116,554879,4
7119,376478,1
7119,3676757,2
7119,832328,3
7119,2954552,4
7126,1764842,1
7126,482084,2
7126,1085077,3
7126,748694,4
7127,809646,1
7127,2498914,2
7127,3231723,3
7127,1855772,4
7128,3137425,1
7128,1083017,2
7128,831736,3
7128,900811,4
7129,2444074,1
7129,3377444,2
7129,629063,3
7129,739459,4
7132,353133,1
7132,3022025,2
7132,3665355,3
7132,3596465,4
7134,2356920,1
7134,3114829,2
7134,1091751,3
7134,763880,4
7142,2694346,1
7142,858554,2
7142,621138,3
7142,1275176,4
7143,1393593,1
7143,1484,2
7143,953086,3
7143,2118368,3
7143,2516408,4
7146,861871,1
7146,1022315,2
7146,2970958,3
7146,1068462,4
7147,2016647,1
7147,1873244,2
7147,3160148,3
7147,2659795,4
7148,1049512,1
7148,377600,2
7148,2278576,3
7148,2929491,4
7162,1815639,1
7162,468366,2
7162,174686,3
7162,2479787,4
7163,2607411,1
7163,740384,2
7163,3161739,3
7163,1792455,4
7167,1439536,1
7167,3377235,2
7167,3468901,3
7167,1879644,4
7172,3597417,2
7172,3926618,2
7172,3117304,3
7172,3121684,4
7173,310985,1
7173,1996895,2
7173,3717370,3
7173,3319924,4
7175,413250,1
7175,2900105,2
7175,2998749,3
7175,2729244,4
7179,1574596,1
7179,1610040,2
7179,2745846,3
7179,633897,4
7180,2015522,1
7180,2639982,2
7180,2046877,3
7180,99457,4
7181,906691,1
7181,1953875,2
7181,3064225,3
7181,3814564,4
7187,1648601,1
7187,1344864,2
7187,1076750,3
7187,3386568,4
7192,3920321,1
7192,3648708,2
7192,758529,3
7192,1015702,4
7195,384411,1
7195,3767161,2
7195,1354586,3
7195,1908557,4
7197,2055016,1
7197,3069656,2
7197,2420085,3
7197,2092324,4
7198,599457,1
7198,2992174,2
7198,1189289,3
7198,1543857,4
7200,328662,1
7200,1121265,2
7200,3943267,3
7200,1180381,4
7201,3820561,1
7201,1999439,2
7201,1212370,3
7201,3580281,4
7202,3650577,1
7202,665574,2
7202,630676,3
7202,2082212,4
7203,3299546,1
7203,785795,2
7203,3078802,3
7203,3550504,4
7204,1504832,1
7204,1808985,2
7204,3231409,3
7204,3388256,4
7206,3317920,1
7206,1570793,2
7206,3599481,3
7206,696297,4
7207,1375861,1
7207,2986687,2
7207,3888984,3
7207,2132188,4
7211,1591436,1
7211,3622544,2
7211,2084988,3
7211,3300373,4
7212,2197978,1
7212,2481470,2
7212,2149685,3
7212,2476125,4
7214,2591529,1
7214,3841205,2
7214,3233219,3
7214,217475,4
7217,233547,1
7217,1213576,2
7217,3348519,3
7217,954432,4
7222,2461633,1
7222,3540715,2
7222,3616232,3
7222,2403593,4
7225,932675,1
7225,926888,2
7225,1700820,3
7225,1914136,4
7227,3125202,1
7227,1950217,2
7227,1089801,3
7227,3117735,4
7232,1606367,1
7232,61523,2
7232,3747431,3
7232,3762843,4
7234,565786,1
7234,2331674,2
7234,2655416,3
7234,1043631,4
7235,3805632,1
7235,1374719,2
7235,1190192,3
7235,339013,4
7238,1048043,1
7238,698776,2
7238,2648287,3
7238,1084065,4
7239,2126654,1
7239,1882717,2
7239,3084923,3
7239,3380808,4
7241,542238,1
7241,3813562,2
7241,1611742,3
7241,363270,4
7247,3558986,1
7247,1907368,2
7247,2436599,3
7247,1792455,4
7248,358175,1
7248,3920933,2
7248,322476,3
7248,2495559,4
7249,3161739,1
7249,952910,2
7249,2223897,3
7249,3641958,4
7251,692749,1
7251,2802256,2
7251,2281149,3
7251,2687127,4
7253,2559251,1
7253,1487232,2
7253,3752728,3
7253,1344644,4
7258,3202684,1
7258,2591595,2
7258,2621248,3
7258,146800,4
7259,1300636,1
7259,227835,2
7259,1982158,3
7259,3893631,4
7260,1778373,1
7260,1040849,2
7260,2678332,3
7260,679299,4
7261,121347,1
7261,2637759,2
7261,226708,3
7261,316365,4
7263,256094,1
7263,1213832,2
7263,1107185,3
7263,1485614,4
7265,377600,1
7265,3915881,2
7265,3217141,3
7265,1594697,4
7267,3073883,1
7267,513244,2
7267,658918,3
7267,1474487,4
7270,1655676,1
7270,1473061,2
7270,2308155,3
7270,1506543,4
7274,660083,1
7274,738051,2
7274,1896897,3
7274,3637771,4
7282,2435273,1
7282,2817546,2
7282,3308970,3
7282,3316924,4
7285,2817546,1
7285,3308970,2
7285,3510289,3
7285,1038770,4
7291,3190112,1
7291,1233038,2
7291,2396555,3
7291,3403931,4
7300,1167147,1
7300,3068482,2
7300,3387191,3
7300,2139842,4
7301,313215,1
7301,354695,2
7301,2205990,3
7301,916306,4
7306,625796,1
7306,2607411,2
7306,2682296,3
7306,409806,4
7307,1835297,1
7307,2596385,2
7307,516707,3
7307,560499,4
7308,3855901,1
7308,2798681,2
7308,618247,3
7308,2170491,4
7309,2965672,1
7309,3193062,2
7309,1746592,3
7309,1746511,4
7313,1490600,1
7313,3783362,2
7313,1603616,3
7313,3435753,4
7315,2991079,1
7315,1978197,2
7315,3033305,3
7315,2074409,4
7316,2427794,1
7316,2934777,2
7316,3413531,3
7316,2411110,4
7317,1924551,1
7317,264148,2
7317,2862230,3
7317,2913746,4
7320,1198397,1
7320,3632088,2
7320,542238,3
7320,277151,4
7321,285029,1
7321,3426176,2
7321,2090294,3
7321,3563320,4
7322,3299546,1
